pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2026-06-14,88.9,-1.97,4.83,"Crow-Armstrong, Pete",691718,657277,,ball,,,,,14.0,,R,L,R,SF,CHC,B,,,2,2,2026,-1.13,-0.19,0.0001701659986019,0.7228780644070549,,,,0,1,Top,,,,,,,7.250333782013791,-129.39272980814022,-3.489915494654711,-14.181239710775133,23.503819647029083,-33.86508969706493,3.202452428,1.616190945,,,,90.3,1471.0,6.9,823212,691740,805811,650333,656305,642715,669477,687551,808982,53.64,,,,,,,,1,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,263.0,-0.008,0.114,,,,,-0.114,,0,0,0.503,0.497,29,24,30,24,1,0,6.0,1.0,7.0,1,3.04,1.13,-1.13,16.4,,,,,
FF,2026-06-14,94.3,-1.77,5.11,"Crow-Armstrong, Pete",691718,657277,,called_strike,,,,,5.0,,R,L,R,SF,CHC,S,,,2,1,2026,-0.86,1.09,0.1872417442407116,2.1217795644219497,,,,0,1,Top,,,,,,,7.043370348816857,-137.260893350941,-4.406376274718438,-12.400479472370352,28.28468607461193,-17.60326818091825,3.202452428,1.616190945,,,,95.5,2177.0,6.8,823212,691740,805811,650333,656305,642715,669477,687551,808982,53.71,,,,,,,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,239.0,0.007,-0.078,,,,,0.078,,0,0,0.496,0.504,29,24,30,24,1,0,6.0,1.0,7.0,1,1.46,0.86,-0.86,23.7,,,,,
FC,2026-06-14,88.4,-1.98,5.12,"Crow-Armstrong, Pete",691718,657277,,called_strike,,,,,3.0,,R,L,R,SF,CHC,S,,,2,0,2026,0.03,0.56,0.4071526778917978,3.099184755488178,,,,0,1,Top,,,,,,,5.7236643314746996,-128.7495851812342,0.0557219806859612,-0.6436108883126542,22.794002412491952,-26.109588219630204,3.202452428,1.616190945,,,,89.7,2347.0,6.7,823212,691740,805811,650333,656305,642715,669477,687551,808982,53.82,,,,,,,,1,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,206.0,0.007,-0.075,,,,,0.075,,0,0,0.489,0.511,29,24,30,24,1,0,6.0,1.0,7.0,1,2.32,-0.03,0.03,21.5,,,,,
SI,2026-06-14,92.1,-1.82,5.04,"Crow-Armstrong, Pete",691718,657277,,ball,,,,,13.0,,R,L,R,SF,CHC,B,,,1,0,2026,-1.49,-0.2,-0.3931012577301014,1.2228397266171736,,,,0,1,Top,,,,,,,6.940348640012869,-133.8894221089683,-3.185630492807209,-19.46625578400426,30.07373205444237,-34.01771449099689,3.202452428,1.616190945,,,,92.6,2026.0,6.7,823212,691740,805811,650333,656305,642715,669477,687551,808982,53.75,,,,,,,,1,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,246.0,-0.007,0.082,,,,,-0.082,,0,0,0.496,0.504,29,24,30,24,1,0,6.0,1.0,7.0,1,2.9,1.49,-1.49,25.2,,,,,
SI,2026-06-14,92.8,-1.94,5.08,"Crow-Armstrong, Pete",691718,657277,,ball,,,,,13.0,,R,L,R,SF,CHC,B,,,0,0,2026,-1.27,-0.07,-0.929633342500018,1.0209887548956322,,,,0,1,Top,,,,,,,5.384703511359307,-135.16505261890566,-4.2919330990641615,-16.721482031125813,26.207234056047373,-32.41145937917528,3.202452428,1.616190945,,,,93.6,2074.0,6.5,823212,691740,805811,650333,656305,642715,669477,687551,808982,54.03,,,,,,,,1,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,239.0,-0.004,0.043,,,,,-0.043,,0,0,0.5,0.5,29,24,30,24,1,0,6.0,1.0,7.0,1,2.69,1.27,-1.27,21.0,,,,,
SI,2026-06-13,92.6,-2.16,4.88,"Crow-Armstrong, Pete",691718,686790,single,hit_into_play,,,,,5.0,Pete Crow-Armstrong singles on a line drive to right fielder Jung Hoo Lee. Dansby Swanson to 3rd.,R,L,R,SF,CHC,X,9.0,line_drive,3,0,2026,-1.13,-0.15,-0.2429120733516128,2.194707062574364,,,621020.0,2,4,Top,162.86,90.05,,,,,7.413599926775277,-134.72543521624283,-0.5824749501860085,-15.370996912792682,26.700510646571335,-34.094601754957985,3.202452428,1.616190945,150.0,96.4,10.0,93.7,2064.0,6.8,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.74,0.697,0.648,0.9,1.0,1.0,0.0,4.0,32,4,Sinker,1,3,3,1,3,1,3,1,Infield shade,Standard,247.0,-0.011,0.146,78.1,7.1,,0.794,-0.146,96.4,-2,2,0.282,0.718,25,24,25,24,3,2,6.0,1.0,7.0,1,2.79,1.13,-1.13,25.1,9.263772408131445,9.458561183040862,37.40162249317708,36.47786305488221,32.49935350020917
CH,2026-06-13,81.4,-2.37,4.9,"Crow-Armstrong, Pete",691718,686790,,ball,,,,,13.0,,R,L,R,SF,CHC,B,,,2,0,2026,-1.08,0.03,-2.791569223902292,1.4628782604618027,,,621020.0,2,4,Top,,,,,,,1.209208607633296,-118.53784537466952,-0.968039351840332,-10.425229535464776,22.436165874693092,-31.901302916119462,3.202452428,1.616190945,,,,82.9,1527.0,7.2,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.3,,,,,,,,32,3,Changeup,1,3,3,1,3,1,3,1,Infield shade,Standard,255.0,-0.005,0.109,,,,,-0.109,,-2,2,0.287,0.713,25,24,25,24,3,2,6.0,1.0,7.0,1,3.4,1.08,-1.08,26.1,,,,,
SI,2026-06-13,91.6,-2.17,4.93,"Crow-Armstrong, Pete",691718,686790,,ball,,,,,12.0,,R,L,R,SF,CHC,B,,,1,0,2026,-1.2,-0.01,0.8257341053670884,3.449080362509769,,,621020.0,2,4,Top,,,,,,,10.190793032593753,-133.23574841112716,2.220546086264866,-16.290325553951423,22.75454255605077,-32.89258643892329,3.202452428,1.616190945,,,,93.3,2109.0,6.8,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.66,,,,,,,,32,2,Sinker,1,3,3,1,3,1,3,1,Infield shade,Standard,246.0,-0.003,0.055,,,,,-0.055,,-2,2,0.29,0.71,25,24,25,24,3,2,6.0,1.0,7.0,1,2.68,1.2,-1.2,23.8,,,,,
SI,2026-06-13,92.4,-2.11,5.0,"Crow-Armstrong, Pete",691718,686790,,ball,,,,,14.0,,R,L,R,SF,CHC,B,,,0,0,2026,-1.43,0.11,0.5298370922716078,1.029683777957103,,,621020.0,2,4,Top,,,,,,,9.872459174615466,-134.30837855533028,-4.380686510100072,-19.319755522202644,26.277063800116228,-30.144930715823875,3.202452428,1.616190945,,,,93.6,2192.0,6.8,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.67,,,,,,,,32,1,Sinker,1,3,3,1,3,1,3,1,Infield shade,Standard,244.0,-0.002,0.034,,,,,-0.034,,-2,2,0.292,0.708,25,24,25,24,3,2,6.0,1.0,7.0,1,2.55,1.43,-1.43,29.2,,,,,
CH,2026-06-13,82.5,-2.31,4.99,"Crow-Armstrong, Pete",691718,686790,double,hit_into_play,,,,,13.0,Pete Crow-Armstrong doubles (11) on a line drive to right fielder Jung Hoo Lee.,R,L,R,SF,CHC,X,9.0,line_drive,1,0,2026,-1.13,-0.04,-1.015382701219056,1.960562752948953,,,,0,3,Top,193.03,136.01,,,,,5.225298299387923,-120.06611439281848,-0.1116745259345171,-11.930490707110197,22.10490391502141,-32.72025034535565,3.202452428,1.616190945,228.0,77.4,25.0,83.8,1540.0,7.1,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.44,0.7,0.646,1.25,1.0,1.0,1.0,4.0,17,2,Changeup,0,1,1,0,1,0,1,0,Infield shade,Standard,252.0,-0.056,0.662,69.5,8.3,,0.777,-0.662,88.0,-1,1,0.385,0.615,25,24,25,24,2,1,6.0,1.0,7.0,1,3.37,1.13,-1.13,25.7,30.947937363840374,-13.239644603329042,33.45634077471429,45.06461058331627,52.63858749353963
SI,2026-06-13,94.2,-2.13,5.1,"Crow-Armstrong, Pete",691718,686790,,ball,,,,,12.0,,R,L,R,SF,CHC,B,,,0,0,2026,-1.26,0.22,0.4737335278159307,3.4670592233457875,,,,0,3,Top,,,,,,,9.60343562798698,-136.9302206278027,1.106386149327685,-17.822911701511348,27.077563029657927,-29.854807984752753,3.202452428,1.616190945,,,,95.5,2342.0,6.9,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.63,,,,,,,,17,1,Sinker,0,1,1,0,1,0,1,0,Infield shade,Standard,240.0,-0.003,0.043,,,,,-0.043,,-1,1,0.388,0.612,25,24,25,24,2,1,6.0,1.0,7.0,1,2.33,1.26,-1.26,27.7,,,,,
SI,2026-06-13,94.2,1.94,6.23,"Crow-Armstrong, Pete",691718,656529,strikeout,called_strike,,,,,9.0,Pete Crow-Armstrong called out on strikes.,R,L,L,SF,CHC,S,2.0,,3,2,2026,0.88,1.42,0.3425450797531512,2.07522268556918,,,,0,6,Top,,,,,,,-6.19443301934577,-136.86936261600576,-8.16437813726765,12.484177699159806,30.43049933594471,-12.688347300321253,3.202452428,1.616190945,,,,95.6,2082.0,7.2,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.28,,0.0,0.0,1.0,0.0,0.0,,51,7,Sinker,1,6,6,1,6,1,6,1,Infield shade,Standard,151.0,0.005,-0.346,,,,,0.346,,-5,5,0.047,0.953,29,24,30,24,1,3,1.0,1.0,4.0,1,1.16,0.88,0.88,37.5,,,,,
SL,2026-06-13,90.0,1.93,6.29,"Crow-Armstrong, Pete",691718,656529,,foul,,,,,13.0,,R,L,L,SF,CHC,S,,,3,2,2026,-0.07,0.53,-1.0787393474924891,2.3091097036801767,,,,0,6,Top,,,,,,,-7.3226736002942,-130.98149655580977,-4.946770009279409,0.6475193045149622,25.382883419175208,-25.224842956857124,3.202452428,1.616190945,4.0,71.2,-32.0,91.7,2136.0,7.1,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.39,,,,,,,,51,6,Slider,1,6,6,1,6,1,6,1,Infield shade,Standard,190.0,0.0,0.0,75.6,7.6,,,0.0,88.0,-5,5,0.047,0.953,29,24,30,24,1,3,1.0,1.0,4.0,1,2.26,-0.07,-0.07,37.8,19.988511889133544,-2.161940976687368,28.648759119392352,43.98016160854074,41.39386321633414
CU,2026-06-13,79.5,1.88,6.32,"Crow-Armstrong, Pete",691718,656529,,ball,,,,,11.0,,R,L,L,SF,CHC,B,,,2,2,2026,-0.65,-0.96,-1.0334448134260663,2.942025565023095,,,,0,6,Top,,,,,,,-5.138580151629897,-115.60384067110108,1.5456670173377671,-4.727442438657277,24.05881797002588,-41.26769324930356,3.202452428,1.616190945,,,,80.5,2255.0,7.3,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.25,,,,,,,,51,5,Curveball,1,6,6,1,6,1,6,1,Infield shade,Standard,318.0,-0.002,0.114,,,,,-0.114,,-5,5,0.049,0.951,29,24,30,24,1,3,1.0,1.0,4.0,1,4.6,-0.65,-0.65,41.0,,,,,
SI,2026-06-13,94.6,1.99,6.22,"Crow-Armstrong, Pete",691718,656529,,called_strike,,,,,5.0,,R,L,L,SF,CHC,S,,,2,1,2026,1.22,1.16,-0.0551590518187146,2.674354176461355,,,,0,6,Top,,,,,,,-8.14932417564193,-137.47472910161116,-6.117729454430026,17.195184121210993,27.7807221019796,-16.21884643588342,3.202452428,1.616190945,,,,96.5,2073.0,7.2,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.26,,,,,,,,51,4,Sinker,1,6,6,1,6,1,6,1,Infield shade,Standard,145.0,0.002,-0.078,,,,,0.078,,-5,5,0.047,0.953,29,24,30,24,1,3,1.0,1.0,4.0,1,1.37,1.22,1.22,36.4,,,,,
SL,2026-06-13,88.0,2.01,6.23,"Crow-Armstrong, Pete",691718,656529,,ball,,,,,13.0,,R,L,L,SF,CHC,B,,,1,1,2026,-0.01,0.38,-1.553459517963513,0.6264643991662431,,,,0,6,Top,,,,,,,-8.632017875237988,-127.88263373380576,-8.181692194125834,1.3874878457756403,22.26398250223941,-26.67047627912795,3.202452428,1.616190945,,,,89.8,2216.0,7.1,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.35,,,,,,,,51,3,Slider,1,6,6,1,6,1,6,1,Infield shade,Standard,214.0,-0.001,0.063,,,,,-0.063,,-5,5,0.048,0.952,29,24,30,24,1,3,1.0,1.0,4.0,1,2.54,-0.01,-0.01,36.7,,,,,
FF,2026-06-13,97.2,-1.42,6.23,"Crow-Armstrong, Pete",691718,681916,strikeout,swinging_strike,,,,,3.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,SF,CHC,S,2.0,,0,2,2026,-0.5,1.67,0.6351972496062412,2.9676100185749688,,,,0,8,Top,,,,,,,6.631844135842451,-141.30879484947877,-6.959673045289362,-8.14105005787657,29.483514922872352,-8.351314712357995,3.202452428,1.616190945,,,,98.1,2567.0,6.7,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.85,,0.0,0.0,1.0,0.0,0.0,,67,3,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,202.0,0.001,-0.164,75.1,6.8,1.879248348,,0.164,,-5,5,0.018,0.982,26,24,26,24,1,4,4.0,1.0,3.0,1,0.73,0.5,-0.5,52.1,17.418143188356,-5.197969546145236,36.03897852591292,25.75505265779171,33.14208227173835
FF,2026-06-13,95.5,-1.45,6.21,"Crow-Armstrong, Pete",691718,681916,,foul,,,,,8.0,,R,L,R,SF,CHC,S,,,0,1,2026,-0.38,1.57,0.1140159667700596,2.0793328506177806,,,,0,8,Top,,,,,,,4.95440203502484,-138.7830865166443,-8.671854371075241,-5.9739591574133195,29.60297657930722,-10.088397948308334,3.202452428,1.616190945,175.0,80.6,72.0,96.2,2449.0,6.6,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.85,,,,,,,,67,2,4-Seam Fastball,1,6,6,1,6,1,6,1,Infield shade,Standard,212.0,0.0,-0.053,76.2,7.8,,,0.053,88.0,-5,5,0.018,0.982,26,24,26,24,1,4,4.0,1.0,3.0,1,0.92,0.38,-0.38,55.4,21.58951779086343,1.7069278960622014,41.48014340230539,32.55232367220749,36.01056490323366
SL,2026-06-13,87.4,1.87,6.32,"Crow-Armstrong, Pete",691718,656529,,swinging_strike,,,,,13.0,,R,L,L,SF,CHC,S,,,1,0,2026,-0.17,0.52,-0.5918808760202522,1.4451769599461208,,,,0,6,Top,,,,,,,-5.570836244731936,-127.1779304118414,-6.600496976046028,-0.8678187199040007,22.065638237499577,-25.510087064341487,3.202452428,1.616190945,,,,89.2,2191.0,7.0,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.46,,,,,,,,51,2,Slider,1,6,6,1,6,1,6,1,Infield shade,Standard,205.0,0.001,-0.056,78.0,8.1,3.989355984,,0.056,,-5,5,0.047,0.953,29,24,30,24,1,3,1.0,1.0,4.0,1,2.43,-0.17,-0.17,38.0,27.67266042849448,-22.44521047256859,35.63529817966171,36.8605299704019,53.7791669899086
SL,2026-06-13,86.0,-2.47,5.16,"Crow-Armstrong, Pete",691718,686790,home_run,hit_into_play,,,,,8.0,Pete Crow-Armstrong homers (12) on a fly ball to left center field.,R,L,R,SF,CHC,X,,fly_ball,0,0,2026,0.65,-0.29,-0.255680165356223,1.616781255352719,,,,0,1,Top,77.27,56.39,,,,,3.880315884188208,-125.3344606457121,-1.4539051166707808,6.215651561566722,21.603460857557277,-35.17335202037885,3.202452428,1.616190945,385.0,102.7,31.0,87.2,2795.0,6.7,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.84,0.714,1.432,2.0,1.0,0.0,3.0,6.0,1,1,Slider,0,0,0,0,1,0,1,0,Infield shade,Standard,23.0,-0.096,1.114,75.1,7.5,,2.77,-1.114,102.7,0,0,0.5,0.5,25,24,25,24,1,0,6.0,1.0,7.0,1,3.32,-0.65,0.65,25.1,11.638685845365147,1.020294104350255,42.745462228024635,34.813707896184994,33.4514020322751
FF,2026-06-13,95.4,-1.42,6.2,"Crow-Armstrong, Pete",691718,681916,,called_strike,,,,,8.0,,R,L,R,SF,CHC,S,,,0,0,2026,-0.3,1.51,0.2160574996535557,1.615371431491443,,,,0,8,Top,,,,,,,4.954422434154654,-138.56980077738984,-9.685166552065493,-4.8664068384852435,29.270321400149083,-10.726219455679988,3.202452428,1.616190945,,,,96.0,2419.0,6.6,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.88,,,,,,,,67,1,4-Seam Fastball,1,6,6,1,6,1,6,1,Infield shade,Standard,195.0,0.0,-0.042,,,,,0.042,,-5,5,0.018,0.982,26,24,26,24,1,4,4.0,1.0,3.0,1,0.99,0.3,-0.3,53.9,,,,,
SL,2026-06-13,89.8,1.91,6.34,"Crow-Armstrong, Pete",691718,656529,,ball,,,,,11.0,,R,L,L,SF,CHC,B,,,0,0,2026,-0.19,0.52,-0.7171589500908806,4.1787520309051125,,,,0,6,Top,,,,,,,-6.105095583983082,-130.81785410630945,-0.3684865223642144,-1.02894439677743,24.828581385203048,-26.33098211762467,3.202452428,1.616190945,,,,91.6,2177.0,7.1,823213,606992,646240,650333,656305,642715,669477,687551,808982,53.43,,,,,,,,51,1,Slider,1,6,6,1,6,1,6,1,Infield shade,Standard,191.0,-0.001,0.043,,,,,-0.043,,-5,5,0.048,0.952,29,24,30,24,1,3,1.0,1.0,4.0,1,2.28,-0.19,-0.19,38.1,,,,,
CH,2026-06-12,86.3,-1.9,5.23,"Crow-Armstrong, Pete",691718,694738,field_out,hit_into_play,,,,,7.0,Pete Crow-Armstrong flies out sharply to center fielder Drew Gilbert.,R,L,R,SF,CHC,X,8.0,fly_ball,0,0,2026,-1.15,-0.22,-0.5643685416839652,1.8433666640837876,,,608348.0,1,5,Top,169.09,58.4,,,,,5.503782960882321,-125.63260544121584,-1.244999902493254,-13.296324804612407,22.590144595297243,-34.472090865697055,3.202452428,1.616190945,363.0,101.8,39.0,86.4,1794.0,6.1,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.41,0.294,0.591,0.0,1.0,0.0,0.0,5.0,33,1,Changeup,0,2,2,0,2,0,2,0,Infield shade,Standard,253.0,0.023,-0.261,74.5,7.9,,1.136,0.261,101.8,-2,2,0.247,0.753,27,24,28,24,3,2,6.0,1.0,7.0,1,3.25,1.15,-1.15,17.5,22.549956988222515,-3.9853261498612262,37.83134995147109,39.27475890413761,43.6954634551407
CH,2026-06-12,87.5,-1.61,5.11,"Crow-Armstrong, Pete",691718,694738,double,hit_into_play,,,,,7.0,Pete Crow-Armstrong doubles (10) on a line drive to center fielder Drew Gilbert.,R,L,R,SF,CHC,X,8.0,line_drive,2,2,2026,-1.01,-0.58,-0.5634790279386522,1.9828478655612196,,,,2,3,Top,160.68,66.81,,,,,4.598152150778296,-127.46630895647628,-0.0214355739298905,-11.991195118401253,24.77012144106928,-38.71268206941581,3.202452428,1.616190945,339.0,103.8,18.0,87.6,1875.0,6.2,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.35,0.506,0.608,1.25,1.0,1.0,1.0,5.0,17,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,270.0,-0.027,0.593,74.7,7.6,,0.942,-0.593,103.8,0,0,0.545,0.455,27,24,28,24,2,1,6.0,1.0,7.0,1,3.54,1.01,-1.01,16.5,20.511487198944423,2.015668151777734,35.711915069946095,40.66022437204846,35.27037146815306
FF,2026-06-12,93.4,-1.16,5.26,"Crow-Armstrong, Pete",691718,694738,,ball,,,,,12.0,,R,L,R,SF,CHC,B,,,1,2,2026,-0.84,1.0,0.8385664966179245,3.2829121110853365,,,,2,3,Top,,,,,,,6.965541760738722,-135.95136041630076,-1.4763885924461646,-11.83624041681251,25.567614339666335,-19.56727505622849,3.202452428,1.616190945,,,,94.2,2171.0,6.4,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.1,,,,,,,,17,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,232.0,-0.002,0.042,,,,,-0.042,,0,0,0.547,0.453,27,24,28,24,2,1,6.0,1.0,7.0,1,1.58,0.84,-0.84,26.8,,,,,
CH,2026-06-12,88.0,-1.68,5.11,"Crow-Armstrong, Pete",691718,694738,,foul,,,,,13.0,,R,L,R,SF,CHC,S,,,1,1,2026,-1.27,-0.43,-0.6642591827986537,0.9234665742555972,,,,2,3,Top,,,,,,,5.099292487483414,-128.10029731959236,-2.957033950817369,-15.077804683627273,24.525116524738497,-36.53901790655549,3.202452428,1.616190945,0.0,30.1,-72.0,87.9,1872.0,6.1,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.44,,,,,,,,17,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,271.0,0.003,-0.065,69.0,8.5,,,0.065,88.0,0,0,0.544,0.456,27,24,28,24,2,1,6.0,1.0,7.0,1,3.35,1.27,-1.27,15.2,28.19193308789554,-11.827333052657751,38.78927871724798,41.38010097214283,50.248652099675624
CH,2026-06-12,87.4,-1.65,5.2,"Crow-Armstrong, Pete",691718,694738,,ball,,,,,13.0,,R,L,R,SF,CHC,B,,,0,1,2026,-1.39,-0.29,-1.0899318035138834,0.4865447918243513,,,,2,3,Top,,,,,,,4.252233412636848,-127.31257794693612,-4.4175444577499405,-15.98637728773728,24.47288572645091,-34.65417176680718,3.202452428,1.616190945,,,,87.8,1771.0,6.3,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.18,,,,,,,,17,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,265.0,-0.001,0.029,,,,,-0.029,,0,0,0.545,0.455,27,24,28,24,2,1,6.0,1.0,7.0,1,3.25,1.39,-1.39,17.0,,,,,
CU,2026-06-12,77.2,-1.47,5.47,"Crow-Armstrong, Pete",691718,694738,,foul,,,,,6.0,,R,L,R,SF,CHC,S,,,0,0,2026,1.27,-0.52,0.7862581143632126,2.4012994713674507,,,,2,3,Top,,,,,,,2.3780610802542825,-112.31013234488417,1.6622231307799424,10.16937852936701,22.15851064731178,-37.14718133444163,3.202452428,1.616190945,393.0,110.9,39.0,76.6,3015.0,6.0,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.45,,,,,,,,17,1,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,50.0,0.002,-0.044,79.1,7.8,,,0.044,110.9,0,0,0.543,0.457,27,24,28,24,2,1,6.0,1.0,7.0,1,4.38,-1.27,1.27,26.1,27.088041924000567,-32.22134229676366,34.21252100459187,25.13196814062109,55.368421164130496
SI,2026-06-12,93.1,-2.26,6.3,"Crow-Armstrong, Pete",691718,664141,field_out,hit_into_play,,,,,7.0,Pete Crow-Armstrong flies out to right fielder Jung Hoo Lee.,R,L,R,SF,CHC,X,9.0,fly_ball,1,1,2026,-1.49,0.62,-0.5025866312778913,1.7383110282140273,,,621020.0,1,7,Top,187.87,100.41,,,,,7.675593863870607,-135.3481133667801,-7.016580607834426,-19.983894081014466,28.034924547904808,-23.221094736966503,3.202452428,1.616190945,330.0,90.6,38.0,92.2,2273.0,5.7,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.8,0.026,0.036,0.0,1.0,0.0,0.0,3.0,49,3,Sinker,0,5,5,0,5,0,5,0,Infield shade,Standard,224.0,0.003,-0.25,77.4,8.1,,0.056,0.25,90.6,-5,5,0.032,0.968,32,24,33,24,1,3,3.0,1.0,5.0,1,2.0,1.49,-1.49,47.0,23.28764837955112,-7.037695530281334,37.81119883558068,38.606191395951015,42.6710072553308
SI,2026-06-12,92.1,-2.35,6.25,"Crow-Armstrong, Pete",691718,664141,,swinging_strike,,,,,5.0,,R,L,R,SF,CHC,S,,,1,0,2026,-1.42,0.45,-0.1480522646433433,2.605111464711227,,,621020.0,1,7,Top,,,,,,,8.535867337254336,-133.8908049767464,-4.220966578808762,-18.86301589353006,25.17434894071946,-26.076794502803,3.202452428,1.616190945,,,,91.5,2155.0,5.7,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.81,,,,,,,,49,2,Sinker,0,5,5,0,5,0,5,0,Infield shade,Standard,229.0,0.0,-0.047,77.3,6.7,0.646679784,,0.047,,-5,5,0.032,0.968,32,24,33,24,1,3,3.0,1.0,5.0,1,2.22,1.42,-1.42,41.1,6.4740187768145265,12.412302826760095,38.78256388783558,33.471999102828946,30.6927726286537
SI,2026-06-12,92.8,-2.41,6.22,"Crow-Armstrong, Pete",691718,664141,,ball,,,,,13.0,,R,L,R,SF,CHC,B,,,0,0,2026,-1.48,0.42,-0.8536415045640204,2.114361317543369,,,621020.0,1,7,Top,,,,,,,7.098202954085906,-134.9870218978021,-5.426189348593595,-19.562894049664685,26.300359967976096,-26.068752905015337,3.202452428,1.616190945,,,,92.0,2151.0,5.6,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.89,,,,,,,,49,1,Sinker,0,5,5,0,5,0,5,0,Infield shade,Standard,225.0,0.0,0.036,,,,,-0.036,,-5,5,0.032,0.968,32,24,33,24,1,3,3.0,1.0,5.0,1,2.2,1.48,-1.48,41.2,,,,,
CU,2026-06-12,78.3,-1.37,5.48,"Crow-Armstrong, Pete",691718,694738,strikeout,swinging_strike,,,,,14.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,SF,CHC,S,2.0,,2,2,2026,1.66,-0.92,1.494270533411269,1.1202498693341,,,,0,1,Top,,,,,,,2.961302995674697,-113.93522932995003,-0.5157012785412503,13.801215788920212,22.935811608648265,-40.27613845118414,3.202452428,1.616190945,,,,77.7,3108.0,6.1,823211,691740,646240,650333,656305,642715,669477,687551,808982,54.4,,0.0,0.0,1.0,0.0,0.0,,1,6,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,45.0,0.019,-0.232,24.4,6.7,10.697053428,,0.232,,0,0,0.503,0.497,27,24,28,24,1,0,6.0,1.0,7.0,1,4.67,-1.66,1.66,25.7,22.371317010275035,-0.5447129585336941,37.23968935190595,16.063925816683867,42.279687358435034
