pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,is_hit,is_home_run,is_walk,is_strikeout,is_stolen_base,at_bat,home_away
KC,2026-03-31,84.3,-2.04,5.8,"Crow-Armstrong, Pete",691718,667755,sac_bunt,hit_into_play,,,,,8.0,"Pete Crow-Armstrong out on a sacrifice bunt, pitcher José Soriano to first baseman Nolan Schanuel. Ian Happ to 2nd.",R,L,R,CHC,LAA,X,1.0,ground_ball,0,0,2026,0.83,-0.67,0.1233424017778722,1.829132568783916,,,664023.0,0,4,Bot,138.15,185.58,,,,,3.309898055652021,-122.70235026252016,-1.1770267679973097,7.595714243377009,27.515411059524617,-38.8593255731268,3.202452428,1.616190945,4.0,45.0,-27.0,84.6,2280.0,6.8,824699,681351,694384,672724,600869,687263,666139,545361,666176,53.74,,,0.2,0.0,0.0,0.0,1.0,28,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,41.0,-0.018,-0.028,28.4,2.9,,,0.028,88.0,0,0,0.603,0.603,27,24,28,24,2,1,5.0,1.0,6.0,1,3.91,-0.83,0.83,37.2,-22.84464693780126,-21.50820137474009,14.435218015570287,36.40379854639299,39.98344397903785,0,0,0,0,0,0,home
FS,2026-03-31,87.1,-1.72,5.93,"Crow-Armstrong, Pete",691718,681217,field_out,hit_into_play,,,,,4.0,"Pete Crow-Armstrong grounds out, pitcher Chase Silseth to first baseman Nolan Schanuel.",R,L,R,CHC,LAA,X,1.0,ground_ball,0,0,2026,-1.24,0.03,-0.6652314004526925,2.277235470825363,,,,0,7,Bot,128.43,180.98,,,,,5.03172605422603,-126.8359598390262,-2.467048644747244,-14.428486290556576,24.58398383361601,-31.558013492619505,3.202452428,1.616190945,7.0,99.6,-17.0,86.5,934.0,5.7,824699,681351,694384,672724,600869,687263,666139,545361,666176,54.78,0.252,0.227,0.0,1.0,0.0,0.0,2.0,54,1,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,251.0,-0.04,-0.259,,,,0.263,0.259,99.6,-2,-2,0.221,0.221,26,24,26,24,1,2,2.0,1.0,3.0,1,2.96,1.24,-1.24,35.3,,,,,,0,0,0,0,0,1,home
FF,2026-04-01,92.5,2.22,5.75,"Crow-Armstrong, Pete",691718,579328,strikeout,swinging_strike,,,,,12.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,CHC,LAA,S,2.0,,2,2,2026,0.38,1.22,0.9796994274748746,3.504620039108393,,,,0,6,Bot,,,,,,,-4.00536606035101,-134.77073530798262,-2.547030059168073,5.452278321935454,25.76420323178099,-16.83393969788227,3.202452428,1.616190945,,,,94.0,2248.0,6.8,824698,518595,600869,672724,660162,687263,669326,545361,666176,53.66,,0.0,0.0,1.0,0.0,0.0,,49,5,4-Seam Fastball,5,2,5,2,2,5,5,2,Standard,Standard,147.0,-0.006,-0.232,61.1,4.5,7.960424148,,0.232,,3,3,0.91,0.91,35,24,35,24,3,2,5.0,1.0,6.0,2,1.41,0.38,0.38,48.0,-19.126953649803173,41.74429576342104,35.29471412603461,23.91116846172311,25.57205818925759,0,0,0,1,0,1,home
SL,2026-04-01,87.4,2.41,5.78,"Crow-Armstrong, Pete",691718,579328,single,hit_into_play,,,,,8.0,"Pete Crow-Armstrong singles on a ground ball to second baseman Oswald Peraza, deflected by first baseman Jeimer Candelario. Michael Busch scores. Matt Shaw to 2nd.",R,L,L,CHC,LAA,X,3.0,ground_ball,0,1,2026,-0.5,-0.26,-0.1967901290327988,1.7973369707987374,683737.0,,807713.0,2,3,Bot,147.95,166.28,,,,,-5.17234491095282,-127.170375177193,-2.6157849919442677,-4.230264400674156,28.33787801675116,-34.63967851639524,3.202452428,1.616190945,61.0,76.1,4.0,87.6,2604.0,6.6,824698,518595,600869,672724,660162,687263,669326,545361,666176,53.9,0.211,0.19,0.9,1.0,1.0,0.0,2.0,26,2,Slider,4,0,4,0,0,5,5,0,Standard,Standard,284.0,0.04,0.645,63.8,7.4,,0.231,-0.645,88.0,4,4,0.891,0.891,35,24,35,24,2,1,5.0,1.0,6.0,2,3.27,-0.5,-0.5,45.6,16.87210977450664,-9.490156810282718,30.558499149773787,37.26335101664928,44.58440535365288,1,0,0,0,0,1,home
SL,2026-04-01,76.8,3.51,6.34,"Crow-Armstrong, Pete",691718,608718,strikeout,swinging_strike,,,,,2.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,CHC,LAA,S,2.0,,2,2,2026,-0.83,0.14,0.208603849808432,3.3128706138553805,,683737.0,807713.0,1,7,Bot,,,,,,,-5.446329578498865,-111.89776620452156,0.4817055990628545,-6.173178999912103,18.0683986327645,-31.295247571887796,3.202452428,1.616190945,,,,78.2,1936.0,7.0,824698,518595,600869,672724,660162,687263,669326,545361,666176,53.51,,0.0,0.0,1.0,0.0,0.0,,61,6,Slider,6,2,6,2,2,6,6,2,Standard,Standard,284.0,-0.004,-0.223,69.7,6.3,0.68061318,,0.223,,4,4,0.974,0.974,36,24,37,24,1,3,4.0,1.0,2.0,2,3.69,-0.83,-0.83,48.1,13.242596435573,3.6088999696344146,29.258395631094015,33.89089703163279,29.112588911465707,0,0,0,1,0,1,home
SL,2026-04-01,87.1,2.06,5.83,"Crow-Armstrong, Pete",691718,579328,field_out,hit_into_play,,,,,8.0,"Pete Crow-Armstrong grounds out, second baseman Oswald Peraza to first baseman Jeimer Candelario.",R,L,L,CHC,LAA,X,4.0,ground_ball,0,0,2026,-0.21,0.16,-0.1996112695034906,1.6102517291299834,,683737.0,,2,2,Bot,154.44,142.92,,,,,-4.955658933053844,-126.72420069895466,-4.011903761965389,-1.0797278324601125,29.04874848208496,-29.751153820282276,3.202452428,1.616190945,118.0,77.5,9.0,87.1,2585.0,6.6,824698,518595,600869,672724,660162,687263,669326,545361,666176,53.9,0.351,0.332,0.0,1.0,0.0,0.0,2.0,14,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,281.0,-0.035,-0.282,75.0,7.8,,0.397,0.282,88.0,0,0,0.535,0.535,35,24,35,24,1,0,5.0,1.0,6.0,2,2.87,-0.21,-0.21,46.7,0.5541885964439774,-17.45041021907267,38.60656882530935,38.66875739185142,43.101087837287515,0,0,0,0,0,1,home
FF,2026-04-03,91.1,0.44,5.89,"Crow-Armstrong, Pete",691718,676282,field_out,hit_into_play,,,,,12.0,Pete Crow-Armstrong pops out to catcher Bo Naylor in foul territory.,R,L,L,CLE,CHC,X,2.0,popup,2,2,2026,0.61,1.34,0.6120458116402892,3.4506047600167227,,,,1,5,Top,110.7,218.72,,,,,-0.9370446955983486,-132.69265797006085,-3.0376038116938786,7.411523721349126,28.274848109876032,-15.946526725626883,3.202452428,1.616190945,51.0,69.3,84.0,93.0,1909.0,7.3,824458,666310,700932,677587,608070,672356,680757,682177,682657,53.17,0.003,0.003,0.0,1.0,0.0,0.0,3.0,32,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Strategic,154.0,0.015,-0.235,67.8,6.3,,0.004,0.235,88.0,-1,1,0.389,0.611,26,24,27,24,2,1,6.0,2.0,5.0,2,1.4,0.61,0.61,50.9,18.59239163320622,-1.565372273066842,26.36993633240911,25.7174259056037,29.354046536290415,0,0,0,0,0,1,away
SL,2026-04-03,82.2,0.58,5.95,"Crow-Armstrong, Pete",691718,676282,double,hit_into_play,,,,,1.0,Pete Crow-Armstrong doubles (1) on a pop up to shortstop Gabriel Arias.,R,L,L,CLE,CHC,X,6.0,popup,1,2,2026,-0.51,-0.55,-0.6696674099192301,2.9957124839915967,,,,1,3,Top,70.71,141.77,,,,,-1.810614380253352,-119.79340954450792,1.1217285891480633,-4.6225166664793935,21.86998597195685,-37.93432277823529,3.202452428,1.616190945,199.0,76.9,52.0,83.8,2457.0,7.2,824458,666310,700932,677587,608070,672356,680757,682177,682657,53.34,0.051,0.051,1.25,1.0,1.0,1.0,3.0,14,5,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,311.0,-0.052,0.724,59.4,6.9,,0.078,-0.724,88.0,0,0,0.53,0.47,26,24,27,24,1,0,6.0,2.0,5.0,2,3.9,-0.51,-0.51,52.2,12.063040274254382,5.409512111314507,28.38302385510234,40.38035268369677,30.04935460244622,1,0,0,0,0,1,away
FF,2026-04-03,94.2,-2.9,5.74,"Crow-Armstrong, Pete",691718,641401,field_out,hit_into_play,,,,,9.0,Pete Crow-Armstrong flies out to left fielder Steven Kwan.,R,L,R,CLE,CHC,X,7.0,fly_ball,3,2,2026,-0.84,1.24,0.3969923448050905,1.5901482252173924,,,,2,7,Top,82.44,82.81,,,,,10.44521477379893,-136.53429927216388,-7.657917950842568,-12.864742106248263,31.163355502324674,-15.114331459505516,3.202452428,1.616190945,308.0,95.2,36.0,95.0,2260.0,7.0,824458,666310,700932,677587,608070,672356,680757,682177,682657,53.48,0.117,0.213,0.0,1.0,0.0,0.0,3.0,50,9,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,217.0,0.023,-0.303,77.2,7.2,,0.397,0.303,95.2,0,0,0.565,0.435,31,24,31,24,1,2,6.0,2.0,2.0,2,1.36,0.84,-0.84,29.4,9.739249536846492,-0.9831677480547348,44.55228384569734,29.24089967365085,31.421328621418077,0,0,0,0,0,1,away
FF,2026-04-05,93.9,-1.92,5.93,"Crow-Armstrong, Pete",691718,677944,field_out,hit_into_play,,,,,4.0,"Pete Crow-Armstrong grounds out, second baseman Brayan Rocchio to first baseman Kyle Manzardo.",R,L,R,CLE,CHC,X,4.0,ground_ball,2,2,2026,-0.94,1.29,-0.334975971143482,2.442055666440385,,,,0,2,Top,144.0,144.38,,,,,6.195675094113345,-136.6349145567241,-6.044094869304024,-13.090792831918035,29.1138615038104,-14.88288811036148,3.202452428,1.616190945,51.0,96.2,1.0,94.4,2339.0,6.5,824459,666310,700932,677587,682177,672356,692216,680757,800050,53.98,0.449,0.443,0.0,1.0,0.0,0.0,4.0,7,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,219.0,0.02,-0.232,72.2,6.9,,0.547,0.232,96.2,0,0,0.503,0.497,27,24,27,24,1,0,7.0,2.0,5.0,0,1.29,0.94,-0.94,42.5,10.548784126687965,7.276210749702292,33.971456935553675,38.04073619175626,27.85418933785993,0,0,0,0,0,1,away
SL,2026-04-05,87.3,1.14,5.54,"Crow-Armstrong, Pete",691718,800048,field_out,hit_into_play,,,,,5.0,"Pete Crow-Armstrong grounds out, second baseman Brayan Rocchio to first baseman Rhys Hoskins.",R,L,L,CLE,CHC,X,4.0,ground_ball,3,2,2026,-0.65,0.34,0.0964929434139186,2.4829755346703624,,,,0,3,Top,156.84,130.85,,,,,-1.129311960866758,-127.42366855142603,-1.905337020642082,-7.014023812538062,19.59749973251455,-28.30339593028175,3.202452428,1.616190945,112.0,108.7,6.0,89.0,2425.0,6.6,824460,595978,656555,677587,608070,672356,682657,680757,681807,53.89,0.669,0.648,0.0,1.0,0.0,0.0,4.0,15,6,Slider,0,1,1,0,1,0,1,0,Infield shade,Strategic,222.0,0.027,-0.346,72.0,6.3,,0.802,0.346,108.7,-1,1,0.383,0.617,25,24,26,24,1,0,6.0,0.0,6.0,1,2.58,-0.65,-0.65,45.0,9.920492344041644,1.6325359806852933,28.086113036843656,32.82385547499061,36.44291056175278,0,0,0,0,0,1,away
SI,2026-04-05,93.0,1.07,5.34,"Crow-Armstrong, Pete",691718,800048,single,hit_into_play,,,,,7.0,Pete Crow-Armstrong singles on a ground ball to center fielder Steven Kwan. Matt Shaw to 3rd.,R,L,L,CLE,CHC,X,8.0,ground_ball,3,2,2026,0.97,0.75,-0.2962063973145828,2.087716280923437,,,807713.0,0,5,Top,140.37,105.65,,,,,-5.647950967043824,-135.28786261043427,-4.023744306504353,13.102731070603554,29.64465758000596,-22.28919920827912,3.202452428,1.616190945,55.0,109.2,2.0,93.4,1996.0,6.5,824460,595978,656555,677587,608070,672356,682657,680757,681807,53.96,0.509,0.458,0.9,1.0,1.0,0.0,4.0,31,6,Sinker,0,1,1,0,1,0,1,0,Infield shade,Strategic,144.0,-0.08,0.403,74.1,6.7,,0.526,-0.403,109.2,-1,1,0.317,0.683,25,24,26,24,2,1,6.0,0.0,6.0,1,1.89,0.97,0.97,38.1,5.935778030524414,4.582335548146192,32.55482627045926,36.93728824287837,34.543731436093054,1,0,0,0,0,1,away
FF,2026-04-05,94.3,-2.21,5.92,"Crow-Armstrong, Pete",691718,677944,field_out,hit_into_play,,,,,2.0,Pete Crow-Armstrong flies out to center fielder Steven Kwan.,R,L,R,CLE,CHC,X,8.0,fly_ball,0,0,2026,-0.91,1.12,-0.1134671824504774,3.220071306971124,,,,2,4,Top,119.8,42.72,,,,,7.427616732947718,-137.18815039717197,-3.662500322114046,-13.10517047525896,29.91268973712841,-17.42405775110285,3.202452428,1.616190945,399.0,104.7,35.0,94.5,2321.0,6.4,824459,666310,700932,677587,682177,672356,692216,680757,800050,54.14,0.674,1.362,0.0,1.0,0.0,0.0,6.0,22,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Strategic,218.0,0.013,-0.26,,,,2.659,0.26,104.7,0,0,0.547,0.453,27,24,27,24,2,1,7.0,2.0,5.0,0,1.44,0.91,-0.91,38.8,,,,,,0,0,0,0,0,1,away
FS,2026-04-05,85.0,-2.47,5.73,"Crow-Armstrong, Pete",691718,671922,field_out,hit_into_play,,,,,8.0,Pete Crow-Armstrong pops out to second baseman Brayan Rocchio.,R,L,R,CLE,CHC,X,4.0,popup,0,2,2026,-0.26,-0.55,-0.071773799556767,2.088273166390392,,,,0,9,Top,149.75,123.77,,,,,6.140300351647649,-123.56206492541612,-0.7711894593910702,-3.962245716457912,27.188615334388192,-37.82767955093568,3.202452428,1.616190945,200.0,63.5,28.0,85.7,552.0,7.1,824460,595978,656555,677587,608070,672356,682657,680757,692216,53.44,0.806,0.725,0.0,1.0,0.0,0.0,4.0,72,3,Split-Finger,6,4,4,6,4,6,4,6,Standard,Standard,311.0,0.023,-0.164,67.9,7.3,,0.853,0.164,88.0,2,-2,0.94,0.06,27,24,27,24,1,3,2.0,0.0,2.0,1,3.74,0.26,-0.26,35.3,11.484850842965471,-1.5323882207354476,27.940287136658707,35.36171417490094,38.3345318835614,0,0,0,0,0,1,away
FF,2026-04-05,94.3,1.41,5.94,"Crow-Armstrong, Pete",691718,681870,field_out,hit_into_play,,,,,5.0,Pete Crow-Armstrong pops out to catcher Austin Hedges in foul territory.,R,L,L,CLE,CHC,X,2.0,popup,1,0,2026,0.84,1.59,-0.1619613002778044,2.6503224179147153,,,,0,7,Top,129.48,211.55,,,,,-5.9858554461447895,-137.00473992055947,-6.199557554876033,11.978839070941737,32.8346258996925,-11.008358737909738,3.202452428,1.616190945,11.0,84.3,82.0,94.5,2571.0,6.7,824460,595978,656555,677587,608070,672356,682657,680757,692216,53.82,0.014,0.017,0.0,1.0,0.0,0.0,3.0,52,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,151.0,0.045,-0.303,77.1,7.5,,0.019,0.303,88.0,0,0,0.494,0.506,28,24,29,24,1,2,4.0,0.0,2.0,1,1.0,0.84,0.84,45.2,20.69000983709189,-14.342116065292982,27.942582797311857,35.88596257752302,41.117048093825495,0,0,0,0,0,1,away
CU,2026-04-05,80.5,2.01,6.02,"Crow-Armstrong, Pete",691718,682120,strikeout,swinging_strike,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,CLE,CHC,S,2.0,,2,2,2026,-0.43,-0.51,-0.3778803202932381,0.7123651866138712,,,,0,7,Top,,,,,,,-4.407709949505423,-117.19375402478244,-3.818827872966253,-3.082055563822107,23.597978286780705,-36.31875589060679,3.202452428,1.616190945,,,,80.4,2329.0,6.4,824459,666310,700932,677587,682177,672356,692216,680757,800050,54.15,,0.0,0.0,1.0,0.0,0.0,,45,6,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,325.0,0.033,-0.232,65.7,8.4,4.010208492,,0.232,,0,0,0.506,0.494,29,24,30,24,1,2,8.0,2.0,1.0,0,4.04,-0.43,-0.43,35.5,24.495914676943524,-40.61887057206972,32.3801195442131,34.95863318226297,57.99961408872325,0,0,0,1,0,1,away
FF,2026-04-05,95.1,-2.75,5.98,"Crow-Armstrong, Pete",691718,688883,strikeout,swinging_strike,,,,,8.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,CLE,CHC,S,2.0,,2,2,2026,-1.09,1.04,-0.2304896595798127,1.7312742255376872,,,,1,9,Top,,,,,,,8.891424004672043,-138.22395499866235,-7.603147042772977,-15.908240342798663,27.226365883730328,-17.31475740183519,3.202452428,1.616190945,,,,94.5,2201.0,5.7,824459,666310,700932,677587,682177,672356,682657,680757,800050,54.78,,0.0,0.0,1.0,0.0,0.0,,61,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shade,Standard,225.0,0.011,-0.235,72.3,7.6,0.255216696,,0.235,,-1,1,0.183,0.817,25,24,25,24,1,3,7.0,2.0,1.0,0,1.46,1.09,-1.09,36.9,15.285364966569247,-3.239404424725446,40.22763164811061,34.62952021190567,34.72908221339749,0,0,0,1,0,1,away
CU,2026-04-06,80.8,0.74,6.0,"Crow-Armstrong, Pete",691718,663556,field_out,hit_into_play,,,,,8.0,Pete Crow-Armstrong grounds out to first baseman Jonathan Aranda.,R,L,L,TB,CHC,X,3.0,ground_ball,0,0,2026,-0.31,-0.7,-0.1123750354258651,2.0721936164124894,,,,2,4,Top,164.98,165.36,,,,,-1.2885863406219695,-117.6690449937427,-0.529557872366599,-2.664695381003162,21.963608866928706,-38.79252627745531,3.202452428,1.616190945,65.0,105.5,2.0,81.8,2516.0,6.9,823002,663743,666018,810938,691406,670764,802415,656775,641584,53.59,0.52,0.474,0.0,1.0,0.0,0.0,4.0,32,1,Curveball,4,2,2,4,2,4,2,4,Standard,Standard,312.0,0.012,-0.26,75.5,7.7,,0.572,0.26,105.5,2,-2,0.774,0.226,29,24,29,24,2,1,6.0,1.0,8.0,1,4.18,-0.31,-0.31,38.0,17.424232506782474,-19.054723764717405,28.444242376363075,33.73929563822909,45.497213070215224,0,0,0,0,0,1,away
SL,2026-04-06,87.2,0.92,5.9,"Crow-Armstrong, Pete",691718,663556,strikeout,swinging_strike,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,TB,CHC,S,2.0,,2,2,2026,-0.42,-0.14,-1.0133792574751317,1.7420177747203858,,683737.0,621020.0,1,2,Top,,,,,,,-3.73348195914112,-126.9090619973664,-3.2803645267505788,-3.695423959128265,28.51945722366588,-33.151698536237255,3.202452428,1.616190945,,,,87.8,2504.0,6.9,823002,663743,666018,810938,691406,670764,802415,656775,641584,53.62,,0.0,0.0,1.0,0.0,0.0,,12,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,263.0,0.041,-0.223,73.2,7.8,1.463344584,,0.223,,0,0,0.465,0.535,29,24,29,24,1,0,6.0,1.0,8.0,1,3.16,-0.42,-0.42,34.9,20.295492059416663,-16.85306284431932,29.391970898633897,44.08305236269154,47.202675568104816,0,0,0,1,0,1,away
ST,2026-04-06,81.5,1.89,5.54,"Crow-Armstrong, Pete",691718,693855,field_out,hit_into_play,,,,,7.0,Pete Crow-Armstrong flies out to left fielder Chandler Simpson.,R,L,L,TB,CHC,X,7.0,fly_ball,2,2,2026,-0.71,0.76,-0.7805877333719604,1.7076241573180069,,,,0,7,Top,94.98,85.89,,,,,-4.5614026053287295,-118.59471647441715,-3.2555686434226274,-5.704570386242776,24.063328921112785,-24.564877921701505,3.202452428,1.616190945,291.0,90.4,44.0,81.6,2228.0,6.5,823002,663743,666018,810938,691406,670764,802415,656775,641584,54.01,0.011,0.014,0.0,1.0,0.0,0.0,3.0,51,5,Sweeper,4,3,3,4,3,4,3,4,Infield shade,Standard,276.0,0.037,-0.232,77.6,7.4,,0.017,0.232,90.4,1,-1,0.699,0.301,27,24,28,24,1,2,5.0,1.0,4.0,1,2.69,-0.71,-0.71,38.2,14.139183275001823,-1.2295778779993072,35.87405078053945,40.66622960271883,39.22756564484202,0,0,0,0,0,1,away
CH,2026-04-06,82.9,-1.03,6.38,"Crow-Armstrong, Pete",691718,641329,strikeout,swinging_strike,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,TB,CHC,S,2.0,,0,2,2026,-1.16,0.75,-0.7329023248347791,1.438710305510582,,,,2,9,Top,,,,,,,3.0069119424236717,-120.50372315855093,-5.994510184507503,-11.908803661042755,25.41781093810813,-23.860628617442195,3.202452428,1.616190945,,,,82.8,1909.0,6.5,823002,663743,666018,810938,691406,670764,802415,656775,641584,54.03,,0.0,0.0,1.0,0.0,0.0,,68,3,Changeup,6,4,4,6,4,6,4,6,Infield shade,Standard,221.0,0.007,-0.154,74.1,8.2,3.52337016,,0.154,,2,-2,0.993,0.007,31,24,32,24,1,3,1.0,1.0,4.0,1,2.6,1.16,-1.16,53.3,31.239611859991413,-19.268474466721543,34.10851503266249,41.31771425018377,50.86833796208088,0,0,0,1,0,1,away
SI,2026-04-07,92.6,-1.95,5.29,"Crow-Armstrong, Pete",691718,672782,single,hit_into_play,,,,,12.0,Pete Crow-Armstrong singles on a bunt ground ball to pitcher Yoendrys Gómez.,R,L,R,TB,CHC,X,1.0,ground_ball,0,0,2026,-1.22,1.31,0.9440265307033772,3.1452171404901748,,,,0,9,Top,119.49,192.24,,,,,10.075737742335452,-134.39738902730133,-2.303899584667536,-17.18207056946531,33.60665975312059,-16.145910849513065,3.202452428,1.616190945,3.0,34.6,-46.0,92.6,2303.0,6.8,822999,663743,666018,680700,691406,670764,802415,656775,668723,53.73,0.356,0.32,0.9,1.0,1.0,0.0,1.0,72,1,Sinker,2,7,7,2,7,2,7,2,Infield shade,Standard,214.0,-0.001,0.142,,,,0.361,-0.142,88.0,-5,5,0.006,0.994,26,24,27,24,2,4,4.0,1.0,7.0,1,1.4,1.22,-1.22,34.3,,,,,,1,0,0,0,0,1,away
FC,2026-04-07,86.2,-1.52,6.04,"Crow-Armstrong, Pete",691718,669438,field_out,hit_into_play,,,,,8.0,Pete Crow-Armstrong flies out to left fielder Chandler Simpson.,R,L,R,TB,CHC,X,7.0,fly_ball,1,0,2026,0.16,0.2,0.0498898734666924,1.6892780487082757,,,608324.0,2,1,Top,80.84,111.88,,,,,3.3363167739322233,-125.38737221494696,-4.185463699412337,0.8809939619135861,28.798235906755657,-29.363354706072773,3.202452428,1.616190945,245.0,78.4,39.0,85.5,2089.0,6.2,822999,663743,666018,680700,691406,670764,802415,656775,641584,54.33,0.043,0.044,0.0,1.0,0.0,0.0,3.0,4,2,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,192.0,0.024,-0.309,76.0,6.9,,0.061,0.309,88.0,0,0,0.524,0.476,26,24,27,24,1,0,3.0,1.0,5.0,1,2.9,-0.16,0.16,41.4,1.9511075049688456,5.7318083217032365,40.92329721753492,32.674733076293535,32.98020830911918,0,0,0,0,0,1,away
CH,2026-04-07,83.7,-1.91,5.68,"Crow-Armstrong, Pete",691718,642121,force_out,hit_into_play,,,,,13.0,"Pete Crow-Armstrong grounds into a force out, second baseman Richie Palacios to shortstop Taylor Walls. Alex Bregman out at 2nd. Pete Crow-Armstrong to 1st.",R,L,R,TB,CHC,X,4.0,ground_ball,2,1,2026,-1.22,0.01,-0.4433306643536021,1.1692740248099076,,,608324.0,0,5,Top,149.0,152.0,,,,,5.817217891257831,-121.71559632575332,-3.720364080415699,-13.319884721936972,25.26086577027055,-31.55618339267319,3.202452428,1.616190945,3.0,98.6,-21.0,83.7,1668.0,6.4,822999,663743,666018,680700,691406,670764,802415,656775,641584,54.05,0.186,0.17,0.0,1.0,0.0,0.0,2.0,34,4,Changeup,0,4,4,0,4,0,4,0,Standard,Standard,233.0,0.014,-0.386,76.3,7.2,,0.191,0.386,98.6,-4,4,0.089,0.911,36,24,36,24,1,2,3.0,1.0,4.0,1,3.27,1.22,-1.22,40.3,2.7539675054058144,9.30105360915088,42.24354514692287,39.42737387080682,32.301081436235414,0,0,0,0,0,1,away
CU,2026-04-07,74.8,-1.56,6.07,"Crow-Armstrong, Pete",691718,669438,single,hit_into_play,,,,,1.0,Pete Crow-Armstrong singles on a line drive to right fielder Jake Fraley. Alex Bregman to 3rd.,R,L,R,TB,CHC,X,9.0,line_drive,0,0,2026,0.74,-1.37,-0.435173780365325,3.206614108334521,,608324.0,,0,3,Top,186.37,118.15,,,,,0.9522318182094112,-108.61884795577316,4.090271219922908,5.56991550436927,23.012577058621776,-43.93925113666408,3.202452428,1.616190945,171.0,98.1,12.0,73.7,2589.0,6.1,822999,663743,666018,680700,691406,670764,802415,656775,641584,54.43,0.949,0.92,0.9,1.0,1.0,0.0,4.0,19,1,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,41.0,-0.044,0.489,72.2,7.4,,1.151,-0.489,98.1,-2,2,0.24,0.76,26,24,27,24,2,1,3.0,1.0,5.0,1,5.53,-0.74,0.74,44.0,25.45705300363108,-14.285480423783044,25.84027259827259,41.08499408257386,41.7558947829114,1,0,0,0,0,1,away
FF,2026-04-07,95.7,-1.94,5.44,"Crow-Armstrong, Pete",691718,672782,home_run,hit_into_play,,,,,6.0,Pete Crow-Armstrong homers (1) on a fly ball to right field.,R,L,R,TB,CHC,X,,fly_ball,0,1,2026,-0.57,1.34,0.3950402795220761,2.389310778813708,,,,1,7,Top,242.41,91.05,,,,,7.411972771729458,-138.9856793521413,-5.250544651963673,-9.156639435395109,35.65189184580597,-13.826000921707966,3.202452428,1.616190945,389.0,108.3,27.0,95.5,2527.0,6.6,822999,663743,666018,680700,691406,670764,802415,656775,668723,53.87,0.966,1.962,2.0,1.0,0.0,3.0,6.0,52,2,4-Seam Fastball,0,5,5,0,6,0,6,0,Standard,Standard,210.0,-0.017,1.624,78.6,7.4,,3.84,-1.624,108.3,-5,5,0.035,0.965,26,24,27,24,1,3,4.0,1.0,7.0,1,1.19,0.57,-0.57,32.4,18.981182980313193,-8.040929130366173,35.242384366173354,30.650858332851445,41.491717777875586,1,1,0,0,0,1,away
